Treatment,COPY_MUT_PROB,COPY_INS_PROB,COPY_DEL_PROB,DIVIDE_INS_PROB,DIVIDE_DEL_PROB,DIVIDE_SLIP_PROB,SLIP_FILL_MODE,Replicate #,Organism ID,Update Born,Task Count
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2021,5528706,197970,25
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2019,15530106,198975,15
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2025,5300397,199395,25
Slip-NOP,0.0,0.0,0.0,0.0,0.0,0.05,1,2037,5631768,199584,23
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2120,18928035,199372,12
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2111,14523544,199266,12
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2109,18588344,198773,19
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2115,20850579,199448,11
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2121,11781637,197992,22
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2100,14528871,199377,18
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2116,6062788,195170,25
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2122,18467741,199702,19
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2101,14265304,197376,24
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2105,17541801,199168,21
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2117,19250278,199435,13
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2123,12026456,199013,24
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2127,12867597,198570,23
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2102,20546066,199586,11
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2106,18555156,198648,11
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2118,17846242,198575,23
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2112,4219311,195711,25
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2124,5760359,197856,25
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2128,18392919,199419,14
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2103,20773123,199184,11
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2107,11418502,198409,24
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2119,12812848,199398,20
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2113,18767360,199472,12
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2125,13813918,199712,17
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2129,21617741,199678,13
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2104,18496747,199529,12
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2110,10127488,198887,24
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2108,5720738,196470,23
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2114,21051862,199773,12
Baseline-Treatment,0.0025,0.0,0.0,0.05,0.05,0.0,0,2126,12982338,198190,23
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2157,2921138,199492,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2132,2643965,199741,8
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2136,2348829,198564,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2148,3454002,199965,8
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2142,8480376,198297,25
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2154,2456262,199991,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2158,2856255,199039,5
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2133,3120778,199888,8
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2137,2782356,199927,5
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2149,13255916,199831,25
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2143,2205677,199890,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2155,2503918,199876,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2159,3313380,199956,20
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2134,2152340,199914,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2140,2923967,199681,5
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2138,2616066,199672,6
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2144,5731951,199969,9
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2156,2119358,199620,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2150,2081201,199880,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2141,2421394,199759,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2139,2363618,199721,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2145,2594192,199783,7
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2151,2443888,199583,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2130,2582072,199388,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2146,2568387,199625,7
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2152,2349657,199659,17
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2131,1891497,199988,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2135,2508738,199822,24
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2147,3338220,198225,0
High-Mutation,0.0025,0.0075,0.0075,0.05,0.05,0.0,0,2153,2448097,198460,9
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2047,5434316,199031,25
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2061,14497818,197620,23
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2059,14733647,199690,22
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2065,20233502,199017,24
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2044,15011236,199382,21
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2050,6608456,199912,12
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2048,9562030,199681,12
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2066,18341132,199575,16
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2045,17321421,199451,22
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2051,11448209,199563,21
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2049,15338516,194471,21
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2055,24439959,199134,9
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2067,13927320,193176,15
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2046,6239373,197658,23
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2040,11964965,198182,19
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2052,14231792,199692,25
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2056,19631640,199701,12
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2068,13949908,198260,21
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2062,13949275,199539,25
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2041,9947688,198968,19
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2053,10902844,199269,22
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2057,9655390,199226,23
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2069,9830779,197015,25
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2063,11137478,198003,24
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2042,21552697,198878,11
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2054,14332045,199124,25
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2060,22007352,199222,11
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2058,9534396,198811,20
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2064,11595400,199373,22
Slip-random,0.0,0.0,0.0,0.0,0.0,0.05,2,2043,16280823,199410,22
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1973,3932978,199831,23
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1952,3559851,199600,24
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1956,4497836,199739,23
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1970,5467956,199741,24
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1968,3533700,199207,22
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1974,2997519,199552,20
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1978,3752747,199044,22
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1953,4151532,199115,22
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1957,3479335,199707,20
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1969,3456193,199681,23
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1963,4191375,199673,25
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1975,3933702,199097,25
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1979,3498678,199316,22
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1954,3426515,199411,24
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1960,3449406,199566,23
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1958,4020870,199662,25
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1964,3620177,199608,25
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1976,3257195,199587,23
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1955,3377256,199495,24
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1961,3767469,199105,25
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1959,2793250,199279,22
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1965,4153237,199460,25
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1977,3975527,199653,22
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1971,2887412,199359,22
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1950,3393867,199071,23
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1962,3415825,199425,25
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1966,3533962,199486,24
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1972,2993611,199585,25
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1951,4221009,199434,20
Slip-duplicate,0.0,0.0,0.0,0.0,0.0,0.05,0,1967,4150948,199655,23
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2086,13808030,199768,14
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2098,9247007,198647,21
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2092,18375880,199147,11
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2071,18177517,199358,25
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2083,13864544,198959,22
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2087,16969100,199429,16
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2099,14201323,198870,17
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2093,13578046,197713,15
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2072,19830991,199468,9
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2084,21486002,199738,12
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2090,16394747,198578,15
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2088,21608015,199368,12
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2094,15532620,191343,25
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2073,7187830,199004,25
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2077,18997674,199077,13
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2091,13165542,198961,21
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2089,18416535,199575,11
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2095,13904745,198679,20
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2074,10959092,197236,22
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2080,19356218,199370,9
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2078,16240376,196752,20
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2096,8342226,199176,18
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2075,20792103,199012,21
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2081,6335509,195363,21
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2079,7769913,197762,25
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2085,7779169,198563,25
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2097,9140750,198668,23
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2076,7554176,199406,22
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2070,11042547,199112,24
Slip-scatter,0.0,0.0,0.0,0.0,0.0,0.05,5,2082,20793751,199436,12
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1985,7064614,198643,20
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2001,5243336,198872,22
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1991,3376847,199481,24
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1989,5173360,199698,25
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2005,3685276,198813,23
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1995,6723020,198928,22
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1980,3905244,198020,25
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2002,4552103,199776,19
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1992,7703934,199803,23
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2006,6449825,199617,24
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1996,3632181,198903,22
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1981,4106254,198226,21
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2007,3423066,198777,24
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1997,4028936,199803,22
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1982,4639730,198780,25
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1986,4275348,199511,23
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2008,3632864,199772,21
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1998,4310431,199498,23
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1983,3273737,199426,20
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1987,4698746,199014,22
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2009,3618200,199265,19
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1999,5254106,199813,22
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2003,3450028,199479,22
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1993,7490325,199799,22
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1984,3366940,199321,24
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2000,3538798,198990,24
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1990,11970551,199654,19
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1988,2289927,199654,25
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,2004,4548295,199542,23
Slip-scramble,0.0,0.0,0.0,0.0,0.0,0.05,3,1994,3454304,199643,20
